,aln,pars.site,tot.sites,pars.site.prop,rf.distance,rf.distance.coll,gc.cont
1901,44526at8782-aln.nexus,457,1044,0.437739464,62,49,0.545984609
1902,44573at8782-aln.nexus,388,981,0.395514781,86,64,0.5140195
1903,44575at8782-aln.nexus,474,1056,0.448863636,46,41,0.456879845
1904,44609at8782-aln.nexus,380,936,0.405982906,48,44,0.429367985
1905,44622at8782-aln.nexus,753,1320,0.570454545,74,59,0.52807683
1906,44631at8782-aln.nexus,1359,2406,0.564837905,116,89,0.407000175
1907,44719at8782-aln.nexus,1131,2532,0.446682464,36,35,0.600427399
1908,44720at8782-aln.nexus,631,2190,0.288127854,84,64,0.560607751
1909,44761at8782-aln.nexus,972,1773,0.54822335,92,77,0.522831663
1910,44770at8782-aln.nexus,328,714,0.459383754,82,62,0.699214156
1911,44810at8782-aln.nexus,1005,2211,0.454545455,80,68,0.473467012
1912,44835at8782-aln.nexus,206,795,0.259119497,46,40,0.491972005
1913,44848at8782-aln.nexus,313,762,0.410761155,60,46,0.446155111
1914,44910at8782-aln.nexus,465,3132,0.148467433,50,45,0.474702781
1915,44941at8782-aln.nexus,446,1314,0.339421613,74,59,0.539994565
1916,44949at8782-aln.nexus,169,576,0.293402778,108,84,0.493293023
1917,44958at8782-aln.nexus,262,675,0.388148148,58,45,0.491071863
1918,44962at8782-aln.nexus,773,1491,0.518443997,72,61,0.544921417
1919,44966at8782-aln.nexus,488,2004,0.243512974,76,64,0.422836389
1920,44975at8782-aln.nexus,298,1104,0.269927536,40,37,0.504226784
1921,44988at8782-aln.nexus,439,1302,0.337173579,66,54,0.484676075
1922,44999at8782-aln.nexus,114,573,0.19895288,106,81,0.476078514
1923,45041at8782-aln.nexus,484,1092,0.443223443,86,67,0.622885121
1924,45046at8782-aln.nexus,177,612,0.289215686,58,49,0.444805962
1925,45072at8782-aln.nexus,664,1110,0.598198198,82,73,0.418964204
1926,45082at8782-aln.nexus,576,981,0.587155963,72,53,0.528281889
1927,45101at8782-aln.nexus,821,2424,0.33869637,54,46,0.596989265
1928,45121at8782-aln.nexus,808,2391,0.337933919,100,75,0.699926223
1929,45145at8782-aln.nexus,1749,4062,0.430576071,118,92,0.560465718
1930,45166at8782-aln.nexus,262,759,0.345191041,36,29,0.426705193
1931,45176at8782-aln.nexus,654,2004,0.326347305,58,53,0.587058625
1932,45212at8782-aln.nexus,467,1188,0.393097643,30,31,0.494843887
1933,45229at8782-aln.nexus,348,627,0.555023923,84,60,0.450254016
1934,45231at8782-aln.nexus,154,864,0.178240741,48,44,0.534588052
1935,45237at8782-aln.nexus,109,567,0.192239859,80,64,0.528118128
1936,45249at8782-aln.nexus,549,1386,0.396103896,64,48,0.624065055
1937,45255at8782-aln.nexus,536,1674,0.320191159,88,67,0.565774779
1938,45256at8782-aln.nexus,272,732,0.371584699,58,46,0.469512195
1939,45287at8782-aln.nexus,178,597,0.298157454,58,40,0.577767738
1940,4534at8782-aln.nexus,2241,4983,0.449729079,32,32,0.456044283
1941,45358at8782-aln.nexus,1104,2181,0.506189821,58,54,0.54198916
1942,45367at8782-aln.nexus,124,507,0.244575937,84,74,0.556615276
1943,4536at8782-aln.nexus,2002,5598,0.357627724,40,32,0.462190949
1944,45375at8782-aln.nexus,471,1893,0.24881141,102,72,0.417687861
1945,4538at8782-aln.nexus,1036,3849,0.269160821,28,29,0.438343297
1946,45423at8782-aln.nexus,165,807,0.204460967,52,41,0.572242502
1947,45446at8782-aln.nexus,830,1320,0.628787879,64,55,0.474712901
1948,45467at8782-aln.nexus,360,726,0.495867769,54,44,0.40154768
1949,45477at8782-aln.nexus,486,1188,0.409090909,70,63,0.533284296
1950,45501at8782-aln.nexus,451,948,0.475738397,76,54,0.640517716
1951,4550at8782-aln.nexus,1608,3978,0.404223228,48,40,0.455418127
1952,45616at8782-aln.nexus,399,981,0.406727829,66,54,0.377147519
1953,45672at8782-aln.nexus,309,750,0.412,76,61,0.535680725
1954,45695at8782-aln.nexus,395,987,0.400202634,98,80,0.418056172
1955,45822at8782-aln.nexus,349,930,0.375268817,58,46,0.429536517
1956,45851at8782-aln.nexus,176,1026,0.171539961,72,59,0.535170822
1957,45854at8782-aln.nexus,611,1218,0.501642036,74,72,0.511350891
1958,45856at8782-aln.nexus,196,531,0.369114878,42,38,0.618544222
1959,458at8782-aln.nexus,5227,10563,0.494840481,52,50,0.393977634
1960,45910at8782-aln.nexus,954,1539,0.619883041,112,107,0.468428781
1961,45941at8782-aln.nexus,394,798,0.493734336,64,48,0.57388624
1962,45974at8782-aln.nexus,726,1356,0.53539823,54,44,0.551177039
1963,45989at8782-aln.nexus,232,600,0.386666667,92,66,0.581194258
1964,46004at8782-aln.nexus,552,1128,0.489361702,60,45,0.416837305
1965,46005at8782-aln.nexus,298,852,0.349765258,84,72,0.425943641
1966,46017at8782-aln.nexus,555,1218,0.455665025,56,44,0.458228543
1967,46037at8782-aln.nexus,240,585,0.41025641,64,50,0.405104157
1968,4604at8782-aln.nexus,1567,4086,0.38350465,28,25,0.482619277
1969,46050at8782-aln.nexus,286,666,0.429429429,32,34,0.460665799
1970,46078at8782-aln.nexus,207,798,0.259398496,70,54,0.633919401
1971,46134at8782-aln.nexus,554,1401,0.395431834,106,83,0.481445744
1972,46153at8782-aln.nexus,394,786,0.501272265,40,37,0.562964309
1973,46169at8782-aln.nexus,281,1704,0.164906103,52,40,0.502032591
1974,461at8782-aln.nexus,4679,9282,0.504093945,28,27,0.477962206
1975,46204at8782-aln.nexus,203,660,0.307575758,58,44,0.485327314
1976,46206at8782-aln.nexus,239,828,0.288647343,102,78,0.420524297
1977,46226at8782-aln.nexus,688,4248,0.161958569,70,60,0.522363349
1978,46279at8782-aln.nexus,653,1410,0.463120567,114,78,0.433186426
1979,46281at8782-aln.nexus,453,834,0.543165468,80,67,0.435192361
1980,46309at8782-aln.nexus,299,858,0.348484848,66,49,0.507926069
1981,46348at8782-aln.nexus,330,726,0.454545455,50,45,0.505025905
1982,46351at8782-aln.nexus,412,933,0.441586281,46,40,0.512027343
1983,46367at8782-aln.nexus,683,2001,0.341329335,92,68,0.433856902
1984,4644at8782-aln.nexus,1915,5976,0.320448461,30,30,0.623103911
1985,46459at8782-aln.nexus,187,531,0.352165725,52,41,0.366951915
1986,46475at8782-aln.nexus,405,723,0.560165975,52,39,0.506425859
1987,46486at8782-aln.nexus,566,1281,0.441842311,126,79,0.451548822
1988,46491at8782-aln.nexus,764,1275,0.599215686,86,59,0.460084887
1989,46493at8782-aln.nexus,343,939,0.365282215,42,35,0.4486256
1990,46527at8782-aln.nexus,283,1308,0.216360856,84,64,0.542139949
1991,46530at8782-aln.nexus,141,573,0.246073298,76,60,0.454616441
1992,4653at8782-aln.nexus,1948,5373,0.362553508,50,41,0.557212806
1993,46552at8782-aln.nexus,233,1041,0.223823247,64,50,0.532536975
1994,4660at8782-aln.nexus,2157,4926,0.437880633,50,45,0.452964038
1995,46623at8782-aln.nexus,445,846,0.526004728,60,56,0.5438313
1996,46628at8782-aln.nexus,321,825,0.389090909,68,56,0.564617255
1997,46667at8782-aln.nexus,284,969,0.293085655,42,31,0.642627342
1998,46688at8782-aln.nexus,482,1167,0.41302485,54,43,0.520933604
1999,46699at8782-aln.nexus,1000,3144,0.318066158,78,65,0.466709291
2000,46721at8782-aln.nexus,430,1599,0.268918074,60,42,0.448702168
2001,46724at8782-aln.nexus,367,960,0.382291667,82,66,0.573328586
2002,46743at8782-aln.nexus,351,522,0.672413793,56,49,0.411427765
2003,46768at8782-aln.nexus,826,1872,0.441239316,80,64,0.401854383
2004,46806at8782-aln.nexus,308,1389,0.221742261,56,52,0.66476169
2005,46807at8782-aln.nexus,338,1026,0.329434698,54,49,0.510799753
2006,46826at8782-aln.nexus,249,2076,0.119942197,86,65,0.575114694
2007,4689at8782-aln.nexus,2115,4380,0.482876712,30,25,0.422208609
2008,46902at8782-aln.nexus,487,939,0.518636848,104,87,0.482007271
2009,46924at8782-aln.nexus,398,855,0.465497076,64,50,0.491484761
2010,46930at8782-aln.nexus,94,435,0.216091954,68,49,0.52285279
2011,46936at8782-aln.nexus,269,570,0.471929825,50,46,0.447246802
2012,46942at8782-aln.nexus,1479,2709,0.545957918,114,101,0.465381549
2013,46951at8782-aln.nexus,292,801,0.36454432,68,51,0.475696574
2014,46954at8782-aln.nexus,253,696,0.363505747,72,51,0.562895215
2015,46987at8782-aln.nexus,347,519,0.668593449,58,43,0.509845952
2016,46996at8782-aln.nexus,468,978,0.478527607,72,55,0.444398899
2017,47018at8782-aln.nexus,279,753,0.370517928,52,50,0.529796438
2018,47033at8782-aln.nexus,152,768,0.197916667,72,56,0.493170338
2019,47085at8782-aln.nexus,316,783,0.40357599,62,54,0.468324278
2020,4711at8782-aln.nexus,1297,3456,0.375289352,42,38,0.445364557
2021,47162at8782-aln.nexus,491,672,0.730654762,86,66,0.529166782
2022,47184at8782-aln.nexus,574,915,0.627322404,72,61,0.404676176
2023,471at8782-aln.nexus,2708,10761,0.251649475,44,37,0.453979858
2024,47261at8782-aln.nexus,593,2193,0.270405837,100,89,0.597864878
2025,47303at8782-aln.nexus,632,1617,0.390847248,68,52,0.443519858
2026,47339at8782-aln.nexus,168,645,0.260465116,48,41,0.447873303
2027,47345at8782-aln.nexus,722,5265,0.137132004,102,80,0.461674971
2028,47351at8782-aln.nexus,273,549,0.49726776,98,83,0.496776331
2029,47379at8782-aln.nexus,226,795,0.28427673,86,57,0.479519548
2030,47406at8782-aln.nexus,335,1047,0.319961796,90,70,0.538008577
2031,4740at8782-aln.nexus,1304,4005,0.325593009,20,16,0.458346422
2032,47425at8782-aln.nexus,775,1356,0.571533923,112,88,0.486824046
2033,47454at8782-aln.nexus,654,1260,0.519047619,100,79,0.53343931
2034,4746at8782-aln.nexus,1707,6054,0.281962339,20,19,0.593284275
2035,47480at8782-aln.nexus,148,597,0.247906198,80,61,0.528162413
2036,47483at8782-aln.nexus,813,1902,0.427444795,76,61,0.440638308
2037,47494at8782-aln.nexus,399,969,0.411764706,66,43,0.520980642
2038,47553at8782-aln.nexus,470,864,0.543981481,90,77,0.658237651
2039,47563at8782-aln.nexus,392,972,0.403292181,60,49,0.437722311
2040,47576at8782-aln.nexus,357,1506,0.237051793,72,62,0.530102616
2041,47644at8782-aln.nexus,769,1407,0.54655295,70,54,0.497342668
2042,47678at8782-aln.nexus,206,1323,0.155706727,36,31,0.626388861
2043,47727at8782-aln.nexus,552,1749,0.315608919,68,53,0.492903618
2044,47757at8782-aln.nexus,328,963,0.340602285,74,49,0.584203968
2045,47758at8782-aln.nexus,307,519,0.591522158,64,49,0.471639212
2046,47776at8782-aln.nexus,442,1044,0.423371648,78,61,0.44743745
2047,47793at8782-aln.nexus,277,615,0.450406504,118,90,0.441266047
2048,47815at8782-aln.nexus,308,720,0.427777778,52,45,0.55060264
2049,47871at8782-aln.nexus,251,798,0.314536341,66,60,0.534598295
2050,47873at8782-aln.nexus,515,1620,0.317901235,72,65,0.503502172
2051,47933at8782-aln.nexus,1038,3447,0.301131419,86,66,0.596389224
2052,47951at8782-aln.nexus,701,2454,0.285656072,70,64,0.592564446
2053,47959at8782-aln.nexus,180,1050,0.171428571,86,66,0.550664028
2054,4796at8782-aln.nexus,965,3573,0.270081164,48,38,0.477791467
2055,47984at8782-aln.nexus,347,2040,0.170098039,66,48,0.492697254
2056,47997at8782-aln.nexus,517,1434,0.360529986,66,54,0.52372692
2057,48001at8782-aln.nexus,276,597,0.462311558,62,53,0.5566327
2058,48031at8782-aln.nexus,327,1020,0.320588235,98,72,0.592886651
2059,48050at8782-aln.nexus,240,621,0.38647343,94,69,0.471172519
2060,48077at8782-aln.nexus,133,750,0.177333333,66,56,0.482149568
2061,4807at8782-aln.nexus,1799,5784,0.311030429,52,50,0.624959609
2062,48100at8782-aln.nexus,241,636,0.378930818,96,73,0.464109225
2063,48142at8782-aln.nexus,360,723,0.497925311,62,49,0.574211437
2064,48169at8782-aln.nexus,195,468,0.416666667,94,85,0.456134614
2065,48196at8782-aln.nexus,281,825,0.340606061,68,52,0.59597653
2066,48199at8782-aln.nexus,389,1044,0.372605364,94,66,0.473232397
2067,48215at8782-aln.nexus,199,858,0.231934732,78,58,0.460344675
2068,4822at8782-aln.nexus,1586,4158,0.381433381,48,43,0.454571981
2069,48235at8782-aln.nexus,663,1578,0.420152091,74,55,0.452576456
2070,48304at8782-aln.nexus,655,1356,0.483038348,72,65,0.510575431
2071,48359at8782-aln.nexus,390,750,0.52,64,57,0.595013737
2072,48378at8782-aln.nexus,406,792,0.512626263,52,45,0.5276174
2073,48414at8782-aln.nexus,275,621,0.442834138,46,39,0.547710071
2074,48440at8782-aln.nexus,306,672,0.455357143,84,65,0.527972632
2075,48457at8782-aln.nexus,282,633,0.44549763,68,50,0.423311475
2076,48461at8782-aln.nexus,410,1488,0.275537634,80,63,0.514153983
2077,48487at8782-aln.nexus,98,417,0.23501199,84,57,0.404496987
2078,48491at8782-aln.nexus,438,1029,0.425655977,106,78,0.425215826
2079,48497at8782-aln.nexus,201,792,0.253787879,74,57,0.510323887
2080,48534at8782-aln.nexus,471,1218,0.386699507,96,79,0.462696258
2081,4860at8782-aln.nexus,989,3462,0.285673021,60,50,0.49734523
2082,48618at8782-aln.nexus,196,900,0.217777778,74,54,0.59110864
2083,48622at8782-aln.nexus,504,1356,0.371681416,106,78,0.545563634
2084,48629at8782-aln.nexus,127,567,0.223985891,102,76,0.493817331
2085,48654at8782-aln.nexus,614,2898,0.211870255,74,53,0.569381976
2086,48656at8782-aln.nexus,461,963,0.478712357,108,87,0.518203252
2087,48736at8782-aln.nexus,400,1053,0.379867047,82,61,0.428908203
2088,48746at8782-aln.nexus,235,552,0.425724638,104,80,0.508365627
2089,4874at8782-aln.nexus,1506,4638,0.324708926,34,28,0.600813204
2090,48774at8782-aln.nexus,894,1587,0.563327032,72,63,0.518156868
2091,48792at8782-aln.nexus,370,900,0.411111111,96,73,0.610910917
2092,48805at8782-aln.nexus,249,669,0.372197309,84,60,0.46460164
2093,48817at8782-aln.nexus,270,576,0.46875,66,45,0.410049445
2094,48823at8782-aln.nexus,245,498,0.491967871,50,43,0.419208324
2095,48835at8782-aln.nexus,997,2088,0.477490421,96,73,0.612297824
2096,48862at8782-aln.nexus,469,846,0.554373522,66,58,0.640335382
2097,48903at8782-aln.nexus,222,723,0.307053942,106,77,0.423868656
2098,48943at8782-aln.nexus,553,1158,0.477547496,86,71,0.408554913
2099,48957at8782-aln.nexus,764,2373,0.321955331,82,71,0.444114371
2100,48976at8782-aln.nexus,327,927,0.352750809,76,64,0.536157833
2101,48988at8782-aln.nexus,413,837,0.493428913,84,67,0.490287821
2102,48994at8782-aln.nexus,646,1281,0.504293521,104,80,0.43729483
2103,49048at8782-aln.nexus,688,1968,0.349593496,90,74,0.610735342
2104,49052at8782-aln.nexus,210,507,0.414201183,86,72,0.489643773
2105,49103at8782-aln.nexus,464,1098,0.422586521,90,68,0.673466075
2106,4913at8782-aln.nexus,1651,3750,0.440266667,46,41,0.475692813
2107,4921at8782-aln.nexus,1521,3483,0.436692506,22,22,0.583425241
2108,49269at8782-aln.nexus,320,597,0.5360134,96,68,0.399477376
2109,49270at8782-aln.nexus,787,1455,0.540893471,82,70,0.598917738
2110,49377at8782-aln.nexus,440,759,0.579710145,54,47,0.483550453
2111,49389at8782-aln.nexus,482,1038,0.464354528,68,52,0.424390556
2112,4939at8782-aln.nexus,1075,3933,0.273328248,32,29,0.494820612
2113,493at8782-aln.nexus,2099,8313,0.25249609,24,17,0.433809039
2114,49423at8782-aln.nexus,1382,2940,0.470068027,100,86,0.502827407
2115,49429at8782-aln.nexus,604,1272,0.474842767,96,80,0.62428611
2116,49431at8782-aln.nexus,309,666,0.463963964,58,53,0.417048268
2117,49436at8782-aln.nexus,501,1116,0.448924731,86,68,0.452479507
2118,49449at8782-aln.nexus,642,2928,0.219262295,88,73,0.535813703
2119,49463at8782-aln.nexus,211,627,0.336523126,66,53,0.54066479
2120,49481at8782-aln.nexus,260,783,0.332056194,98,78,0.559850883
2121,49496at8782-aln.nexus,194,600,0.323333333,88,68,0.458205646
2122,49517at8782-aln.nexus,355,1029,0.344995141,94,73,0.464144427
2123,49562at8782-aln.nexus,1044,1884,0.554140127,104,77,0.474229059
2124,49592at8782-aln.nexus,429,1545,0.277669903,82,72,0.460893367
2125,49726at8782-aln.nexus,275,762,0.360892388,92,69,0.507614374
2126,4972at8782-aln.nexus,1148,4416,0.259963768,36,35,0.567417007
2127,49746at8782-aln.nexus,637,1611,0.39540658,86,70,0.43868505
2128,49766at8782-aln.nexus,1133,2892,0.391770401,112,103,0.564938279
2129,49781at8782-aln.nexus,249,897,0.277591973,56,47,0.476208004
2130,49784at8782-aln.nexus,493,1146,0.430191972,106,81,0.503272628
2131,49790at8782-aln.nexus,196,441,0.444444444,78,57,0.557540676
2132,49798at8782-aln.nexus,247,825,0.299393939,90,70,0.462028549
2133,49868at8782-aln.nexus,747,1755,0.425641026,82,72,0.489144737
2134,4986at8782-aln.nexus,1252,3609,0.346910502,28,27,0.443602981
2135,49896at8782-aln.nexus,261,423,0.617021277,68,58,0.41231457
2136,49911at8782-aln.nexus,267,963,0.277258567,74,57,0.574932703
2137,49916at8782-aln.nexus,271,612,0.442810458,92,71,0.426050583
2138,49922at8782-aln.nexus,931,1905,0.488713911,100,73,0.575145314
2139,49946at8782-aln.nexus,184,423,0.43498818,96,74,0.512538266
2140,49983at8782-aln.nexus,230,876,0.262557078,98,69,0.45553624
2141,4999at8782-aln.nexus,1196,5217,0.229250527,56,53,0.51590106
2142,50005at8782-aln.nexus,736,1884,0.390658174,64,48,0.587614716
2143,5002at8782-aln.nexus,1311,3630,0.361157025,26,23,0.554960532
2144,50035at8782-aln.nexus,235,687,0.342066958,106,71,0.411463867
2145,50040at8782-aln.nexus,537,1482,0.362348178,114,85,0.501871558
2146,50088at8782-aln.nexus,132,741,0.178137652,88,64,0.58073465
2147,50101at8782-aln.nexus,161,573,0.280977312,80,64,0.540229253
2148,50108at8782-aln.nexus,237,894,0.265100671,74,61,0.545409049
2149,50113at8782-aln.nexus,149,423,0.352245863,72,62,0.543772746
2150,50133at8782-aln.nexus,671,1422,0.471870605,84,66,0.406655844
2151,50138at8782-aln.nexus,238,558,0.426523297,92,70,0.461327962
2152,50144at8782-aln.nexus,160,630,0.253968254,76,56,0.62676733
2153,50160at8782-aln.nexus,848,1767,0.479909451,102,81,0.501829603
2154,50178at8782-aln.nexus,168,435,0.386206897,62,50,0.417990813
2155,50276at8782-aln.nexus,243,1050,0.231428571,62,49,0.580046118
2156,5029at8782-aln.nexus,3119,5682,0.548926434,50,43,0.461486498
2157,50306at8782-aln.nexus,232,1089,0.213039486,108,85,0.567712553
2158,50328at8782-aln.nexus,262,987,0.265450861,106,77,0.513653159
2159,50332at8782-aln.nexus,415,954,0.435010482,104,78,0.487867955
2160,50409at8782-aln.nexus,299,1044,0.286398467,108,90,0.447043888
2161,50412at8782-aln.nexus,234,585,0.4,68,59,0.477848213
2162,50482at8782-aln.nexus,354,906,0.390728477,42,42,0.585636621
2163,50494at8782-aln.nexus,315,639,0.492957746,104,78,0.397146902
2164,50519at8782-aln.nexus,189,366,0.516393443,46,43,0.484285493
2165,50537at8782-aln.nexus,546,2133,0.255977496,62,53,0.573736726
2166,50576at8782-aln.nexus,1158,2490,0.465060241,98,85,0.444509792
2167,50662at8782-aln.nexus,491,1002,0.49001996,108,96,0.594748931
2168,50667at8782-aln.nexus,437,1059,0.412653447,116,82,0.543733451
2169,5072at8782-aln.nexus,1588,4221,0.376214167,62,53,0.455146413
2170,50835at8782-aln.nexus,462,957,0.482758621,108,68,0.548119548
2171,5083at8782-aln.nexus,2182,4422,0.493441882,22,22,0.414692741
2172,50846at8782-aln.nexus,166,375,0.442666667,82,57,0.534235897
2173,50851at8782-aln.nexus,282,759,0.371541502,76,60,0.426000164
2174,50920at8782-aln.nexus,150,495,0.303030303,70,50,0.493210341
2175,5093at8782-aln.nexus,1737,4062,0.427621861,24,23,0.564431649
2176,50986at8782-aln.nexus,356,810,0.439506173,86,67,0.518368704
2177,51117at8782-aln.nexus,253,711,0.35583685,60,51,0.426098966
2178,51141at8782-aln.nexus,452,927,0.487594391,90,75,0.413795195
2179,51255at8782-aln.nexus,101,345,0.292753623,82,62,0.437629112
2180,51266at8782-aln.nexus,276,702,0.393162393,94,76,0.509060999
2181,51269at8782-aln.nexus,170,387,0.439276486,58,45,0.510775862
2182,51309at8782-aln.nexus,324,1260,0.257142857,82,64,0.557650339
2183,51335at8782-aln.nexus,120,348,0.344827586,110,88,0.455341579
2184,51343at8782-aln.nexus,340,2193,0.15503876,90,70,0.489700697
2185,51375at8782-aln.nexus,254,951,0.267087277,84,59,0.52925654
2186,51439at8782-aln.nexus,548,963,0.569055036,66,56,0.527578776
2187,51445at8782-aln.nexus,271,834,0.324940048,76,64,0.495180795
2188,51479at8782-aln.nexus,436,921,0.47339848,86,68,0.587003791
2189,51488at8782-aln.nexus,389,825,0.471515152,78,59,0.566850985
2190,5154at8782-aln.nexus,3215,7956,0.404097536,38,33,0.537626146
2191,51601at8782-aln.nexus,142,381,0.372703412,58,50,0.492323181
2192,51632at8782-aln.nexus,169,633,0.266982622,82,61,0.44305789
2193,51666at8782-aln.nexus,598,951,0.628811777,94,78,0.610524934
2194,51669at8782-aln.nexus,307,711,0.431786217,98,85,0.483774971
2195,51694at8782-aln.nexus,283,513,0.55165692,124,92,0.445945368
2196,51696at8782-aln.nexus,149,333,0.447447447,62,47,0.477161111
2197,51797at8782-aln.nexus,197,654,0.301223242,90,69,0.479549656
2198,51856at8782-aln.nexus,554,1287,0.43045843,90,70,0.560847097
2199,51870at8782-aln.nexus,78,687,0.113537118,62,47,0.444715817
2200,5188at8782-aln.nexus,1880,4041,0.465231378,50,48,0.474732661
2201,51904at8782-aln.nexus,159,702,0.226495726,90,69,0.573411773
2202,52007at8782-aln.nexus,151,360,0.419444444,62,46,0.561628791
2203,52010at8782-aln.nexus,346,2628,0.131659056,106,79,0.452607491
2204,5204at8782-aln.nexus,1617,4110,0.393430657,26,29,0.455575873
2205,52122at8782-aln.nexus,284,636,0.446540881,90,73,0.551044982
2206,52167at8782-aln.nexus,187,498,0.375502008,78,58,0.447393365
2207,52174at8782-aln.nexus,301,570,0.528070175,94,80,0.411799151
2208,52186at8782-aln.nexus,138,573,0.240837696,62,51,0.578839757
2209,52235at8782-aln.nexus,294,525,0.56,70,53,0.520264107
2210,52251at8782-aln.nexus,778,1596,0.487468672,122,103,0.52918379
2211,5226at8782-aln.nexus,1799,5307,0.338986245,72,70,0.44219539
2212,52284at8782-aln.nexus,445,1065,0.417840376,58,50,0.455980888
2213,52289at8782-aln.nexus,228,624,0.365384615,84,66,0.458825567
2214,52297at8782-aln.nexus,160,486,0.329218107,68,51,0.676950998
2215,52298at8782-aln.nexus,771,1698,0.454063604,106,71,0.567873203
2216,52373at8782-aln.nexus,509,990,0.514141414,98,69,0.430453262
2217,52390at8782-aln.nexus,331,753,0.439575033,82,66,0.55376735
2218,52421at8782-aln.nexus,146,396,0.368686869,62,52,0.46200848
2219,5245at8782-aln.nexus,1865,3804,0.490273396,32,29,0.540276099
2220,52626at8782-aln.nexus,523,879,0.594994312,56,45,0.467353453
2221,52632at8782-aln.nexus,199,615,0.323577236,70,54,0.587923586
2222,52650at8782-aln.nexus,189,603,0.313432836,74,55,0.569531761
2223,52659at8782-aln.nexus,367,762,0.481627297,108,89,0.420404538
2224,52668at8782-aln.nexus,237,402,0.589552239,74,62,0.509531934
2225,5275at8782-aln.nexus,2347,4881,0.480844089,34,30,0.403947363
2226,52808at8782-aln.nexus,327,753,0.434262948,94,69,0.550707327
2227,52812at8782-aln.nexus,120,339,0.353982301,70,57,0.479707191
2228,52876at8782-aln.nexus,299,678,0.44100295,66,56,0.481895619
2229,52945at8782-aln.nexus,238,894,0.266219239,100,67,0.571314103
2230,52996at8782-aln.nexus,90,333,0.27027027,68,56,0.423646536
2231,5299at8782-aln.nexus,1388,4203,0.330240305,36,32,0.536106442
2232,5305at8782-aln.nexus,1304,5577,0.233817465,30,31,0.644394857
2233,5307at8782-aln.nexus,1574,4413,0.356673465,26,25,0.480809189
2234,53138at8782-aln.nexus,104,759,0.137022398,66,48,0.53729567
2235,5316at8782-aln.nexus,1983,4305,0.460627178,44,40,0.451220751
2236,5321at8782-aln.nexus,1183,4002,0.295602199,20,21,0.543819543
2237,5328at8782-aln.nexus,880,4635,0.189859763,66,52,0.478665465
2238,5330at8782-aln.nexus,1207,3768,0.320329087,42,35,0.409407106
2239,53388at8782-aln.nexus,303,1068,0.283707865,84,63,0.414922841
2240,5338at8782-aln.nexus,1717,3636,0.472222222,40,38,0.496889734
2241,53403at8782-aln.nexus,146,768,0.190104167,58,51,0.491575592
2242,53409at8782-aln.nexus,780,1599,0.487804878,98,84,0.524233785
2243,53446at8782-aln.nexus,731,1188,0.615319865,78,68,0.635841126
2244,53488at8782-aln.nexus,405,1050,0.385714286,102,81,0.537891762
2245,53549at8782-aln.nexus,360,981,0.366972477,102,80,0.464422965
2246,53590at8782-aln.nexus,516,1299,0.397228637,116,73,0.597835657
2247,53594at8782-aln.nexus,165,483,0.341614907,54,45,0.497149327
2248,53632at8782-aln.nexus,431,1101,0.391462307,78,60,0.553840431
2249,53665at8782-aln.nexus,208,540,0.385185185,60,52,0.613430437
2250,53725at8782-aln.nexus,102,258,0.395348837,84,57,0.550403462
2251,53727at8782-aln.nexus,76,234,0.324786325,78,66,0.468329235
2252,53787at8782-aln.nexus,230,498,0.46184739,96,70,0.440006488
2253,53850at8782-aln.nexus,224,705,0.317730496,78,52,0.576192514
2254,5402at8782-aln.nexus,2141,4647,0.460727351,66,60,0.572260694
2255,5403at8782-aln.nexus,1201,4317,0.278202455,12,19,0.50865487
2256,5407at8782-aln.nexus,1949,3813,0.511146079,32,32,0.502133218
2257,54092at8782-aln.nexus,278,576,0.482638889,94,71,0.51425637
2258,5418at8782-aln.nexus,2157,3972,0.54305136,54,43,0.422460659
2259,5419at8782-aln.nexus,1883,5337,0.352819936,36,33,0.538851836
2260,541at8782-aln.nexus,1910,7692,0.248309932,20,17,0.491663778
2261,54251at8782-aln.nexus,93,513,0.18128655,80,65,0.554034627
2262,5441at8782-aln.nexus,2462,6522,0.377491567,80,63,0.53567226
2263,544at8782-aln.nexus,2280,14343,0.15896256,16,16,0.451724526
2264,54573at8782-aln.nexus,135,495,0.272727273,62,45,0.601206676
2265,545at8782-aln.nexus,2431,9498,0.255948621,12,13,0.466869197
2266,5467at8782-aln.nexus,1903,4860,0.391563786,46,44,0.53068982
2267,5478at8782-aln.nexus,1653,4626,0.357328145,48,45,0.462052635
2268,5479at8782-aln.nexus,2111,6657,0.317109809,50,44,0.581358288
2269,5497at8782-aln.nexus,1165,3264,0.35692402,28,31,0.456327963
2270,5512at8782-aln.nexus,1942,4287,0.452997434,50,44,0.492127802
2271,5535at8782-aln.nexus,1659,3825,0.43372549,70,65,0.441452849
2272,5562at8782-aln.nexus,1177,3894,0.302259887,26,25,0.483495604
2273,5585at8782-aln.nexus,741,3003,0.246753247,24,21,0.525799294
2274,5595at8782-aln.nexus,1000,3834,0.260824204,62,53,0.497917323
2275,5600at8782-aln.nexus,1411,4206,0.335473134,26,27,0.535994279
2276,5606at8782-aln.nexus,1476,3201,0.461105904,40,37,0.440413933
2277,5622at8782-aln.nexus,1881,4737,0.397086764,42,32,0.429435983
2278,5626at8782-aln.nexus,1032,3957,0.260803639,46,38,0.440347188
2279,5640at8782-aln.nexus,1068,3345,0.319282511,32,26,0.532840817
2280,5645at8782-aln.nexus,1046,3294,0.317547055,22,22,0.514635643
