"","aln","pars.site","tot.sites","pars.site.prop","rf.distance.coll","gc.cont"
"1055","uce-3897.nexus","509","1188","0.428451178451178","36","3.50084930966205e-05"
"1056","uce-390.nexus","734","1798","0.408231368186874","30","8.79714236269831e-05"
"1057","uce-3900.nexus","806","1755","0.459259259259259","40","4.91503711288539e-05"
"1058","uce-3902.nexus","839","1698","0.494110718492344","34","1.88219435184363e-05"
"1059","uce-3903.nexus","803","1921","0.418011452368558","44","0.000157875617699362"
"1060","uce-3905.nexus","728","1840","0.395652173913043","42","4.27874057578305e-05"
"1061","uce-3906.nexus","835","1612","0.517990074441687","40","5.90871782690347e-05"
"1062","uce-3907.nexus","740","1908","0.387840670859539","38","1.8479516388063e-05"
"1063","uce-3909.nexus","829","2010","0.412437810945274","30","2.22094610175701e-05"
"1064","uce-3910.nexus","944","1979","0.477008590197069","40","2.80958931960657e-05"
"1065","uce-3911.nexus","728","1656","0.439613526570048","36","3.75674485722738e-05"
"1066","uce-3912.nexus","639","1971","0.324200913242009","44","3.40109268580316e-05"
"1067","uce-3915.nexus","801","1649","0.485748938750758","34","0.000116709279729704"
"1068","uce-392.nexus","720","1856","0.387931034482759","32","0.00015078559670883"
"1069","uce-3922.nexus","958","1887","0.507684154742978","38","9.70994562603342e-05"
"1070","uce-3924.nexus","788","1839","0.428493746601414","34","9.23898219592477e-05"
"1071","uce-3927.nexus","520","1995","0.260651629072682","36","4.62013689289462e-06"
"1072","uce-3932.nexus","530","2064","0.256782945736434","32","5.4465340856219e-05"
"1073","uce-3933.nexus","691","1805","0.382825484764543","28","0.000128417575038587"
"1074","uce-3934.nexus","483","2014","0.239821251241311","40","1.43450159141634e-05"
"1075","uce-3937.nexus","551","1769","0.311475409836066","46","9.44073772310687e-05"
"1076","uce-3939.nexus","654","1425","0.458947368421053","34","4.17086542614214e-05"
"1077","uce-394.nexus","422","1226","0.3442088091354","38","0.00053409990082228"
"1078","uce-3940.nexus","552","1367","0.403803950256035","44","0.000137323683787461"
"1079","uce-3943.nexus","891","1787","0.498601007274762","28","3.10609527207144e-05"
"1080","uce-3945.nexus","788","1908","0.412997903563941","28","3.80343528712356e-05"
"1081","uce-3959.nexus","740","1891","0.391327340031729","34","1.26642339353156e-05"
"1082","uce-396.nexus","751","2142","0.350606909430439","36","3.93402353194193e-05"
"1083","uce-3964.nexus","815","1951","0.417734495130702","40","9.73305111227881e-05"
"1084","uce-3966.nexus","809","1926","0.420041536863967","32","2.09105446418165e-05"
"1085","uce-3970.nexus","859","1697","0.506187389510902","50","4.73214683649887e-05"
"1086","uce-3978.nexus","759","1731","0.438474870017331","36","7.44624163821983e-05"
"1087","uce-3981.nexus","696","2050","0.339512195121951","32","1.24535064277703e-05"
"1088","uce-3982.nexus","805","1677","0.480023852116875","54","7.42542030636905e-05"
"1089","uce-3987.nexus","422","1994","0.211634904714142","34","8.35842813165298e-05"
"1090","uce-3988.nexus","602","1965","0.306361323155216","36","0.000107707333099773"
"1091","uce-3989.nexus","912","1947","0.468412942989214","22","2.40064715479855e-05"
"1092","uce-3992.nexus","727","1860","0.390860215053763","38","3.93209822764246e-05"
"1093","uce-3995.nexus","798","1534","0.520208604954368","30","0.000265025681270342"
"1094","uce-3999.nexus","817","1869","0.43713215623328","22","0.000114502086554489"
"1095","uce-400.nexus","540","1829","0.295243302351011","36","1.7745225916371e-05"
"1096","uce-4001.nexus","734","1692","0.433806146572104","38","2.73214691772128e-05"
"1097","uce-4003.nexus","588","1724","0.341067285382831","30","6.60144605498764e-05"
"1098","uce-4004.nexus","409","2029","0.201577131591917","52","7.15682469048813e-06"
"1099","uce-4007.nexus","667","1371","0.486506199854121","46","2.81265101896178e-05"
"1100","uce-401.nexus","821","1722","0.476771196283391","32","0.000243929834136622"
"1101","uce-4010.nexus","537","1222","0.439443535188216","36","0.000350196880092149"
"1102","uce-4011.nexus","872","2009","0.434046789447486","22","4.39129747240434e-05"
"1103","uce-4012.nexus","636","1411","0.45074415308292","36","0.000261589359041629"
"1104","uce-4014.nexus","603","1218","0.495073891625616","42","0.000411131971141553"
"1105","uce-4018.nexus","479","2055","0.2330900243309","48","4.34635771708138e-05"
"1106","uce-4020.nexus","727","1908","0.381027253668763","40","6.4250256825857e-05"
"1107","uce-4021.nexus","787","1976","0.398279352226721","46","5.80912623068892e-05"
"1108","uce-4023.nexus","605","1812","0.333885209713024","40","2.84362841159372e-05"
"1109","uce-4024.nexus","618","1465","0.421843003412969","40","0.000190752503551828"
"1110","uce-4027.nexus","650","1354","0.480059084194978","28","0.000154636761194219"
"1111","uce-4028.nexus","708","1992","0.355421686746988","38","2.72952729601768e-05"
"1112","uce-4033.nexus","1026","1963","0.522669383596536","36","5.94729764825921e-05"
"1113","uce-4035.nexus","527","1446","0.364453665283541","50","3.04714328184632e-05"
"1114","uce-4039.nexus","843","1713","0.492119089316988","36","3.37744188232267e-05"
"1115","uce-4042.nexus","296","878","0.337129840546697","46","0.000130420163069001"
"1116","uce-4044.nexus","608","1529","0.397645519947678","46","0.00019284686406004"
"1117","uce-4045.nexus","565","2077","0.272026961964372","46","9.97653209016513e-06"
"1118","uce-4050.nexus","488","1325","0.368301886792453","62","5.6038856087682e-05"
"1119","uce-4051.nexus","748","1939","0.385765858690046","28","3.38172168569305e-05"
"1120","uce-4063.nexus","807","1641","0.491773308957952","26","3.71544000973531e-05"
"1121","uce-4064.nexus","680","979","0.694586312563841","44","0.000386925154525975"
"1122","uce-4068.nexus","788","1752","0.449771689497717","46","0.00018243664473513"
"1123","uce-4070.nexus","527","1588","0.331863979848867","46","2.06303063599999e-05"
"1124","uce-4071.nexus","533","1345","0.396282527881041","40","0.000192060574685526"
"1125","uce-4075.nexus","617","1841","0.335143943508963","28","4.67502457442017e-05"
"1126","uce-4076.nexus","512","1388","0.368876080691643","44","0.000169119159375827"
"1127","uce-4078.nexus","795","2009","0.395719263315082","46","3.15326127334211e-05"
"1128","uce-4079.nexus","764","1652","0.462469733656174","36","3.12481160158425e-05"
"1129","uce-408.nexus","947","1993","0.475163070747617","28","4.49611775308698e-05"
"1130","uce-4083.nexus","684","1950","0.350769230769231","26","2.32791838855206e-05"
"1131","uce-4086.nexus","637","1617","0.393939393939394","40","4.45154128885159e-05"
"1132","uce-4088.nexus","779","1941","0.40133951571355","36","9.20809084058369e-05"
"1133","uce-4089.nexus","955","1865","0.512064343163539","42","4.39807541818525e-05"
"1134","uce-4095.nexus","552","1467","0.376278118609407","40","7.87462406669343e-05"
"1135","uce-4096.nexus","677","1911","0.354264782836211","42","1.88720304556137e-05"
"1136","uce-4097.nexus","693","1903","0.364161849710983","24","2.57711360279775e-05"
"1137","uce-4099.nexus","524","1353","0.387287509238729","34","9.78884930681865e-05"
"1138","uce-41.nexus","770","1745","0.441260744985673","40","6.18077471012709e-05"
"1139","uce-411.nexus","560","2058","0.272108843537415","46","2.97028793428916e-05"
"1140","uce-4110.nexus","661","1769","0.373657433578293","30","4.63975090646798e-05"
"1141","uce-4113.nexus","733","1952","0.375512295081967","32","1.82034513539346e-05"
"1142","uce-4114.nexus","788","1687","0.467101363366924","36","0.000110148473313122"
"1143","uce-4117.nexus","717","1986","0.361027190332326","44","2.95319687795824e-05"
"1144","uce-4118.nexus","730","1630","0.447852760736196","46","9.6551524068255e-05"
"1145","uce-4119.nexus","906","1858","0.48762109795479","42","9.53568893693002e-05"
"1146","uce-4121.nexus","850","1989","0.427350427350427","34","0.000180236950801306"
"1147","uce-4128.nexus","823","1648","0.499393203883495","48","6.61550749703717e-05"
"1148","uce-413.nexus","785","1858","0.422497308934338","36","8.51492393349668e-05"
"1149","uce-4131.nexus","789","1885","0.418567639257294","18","3.10399641889705e-05"
"1150","uce-4132.nexus","556","2020","0.275247524752475","36","1.03185719264466e-05"
"1151","uce-4136.nexus","629","1484","0.423854447439353","40","0.000205404818270546"
"1152","uce-4138.nexus","632","2009","0.314584370333499","44","1.44185093839051e-05"
"1153","uce-4141.nexus","820","1807","0.453790813503044","34","0.000231469035021016"
"1154","uce-4143.nexus","616","1280","0.48125","30","2.6295247707819e-05"
"1155","uce-415.nexus","660","1877","0.351624933404369","46","6.28050763412827e-05"
"1156","uce-4157.nexus","746","1804","0.413525498891353","42","6.73564591390203e-05"
"1157","uce-4159.nexus","281","1536","0.182942708333333","58","5.65177478307773e-05"
"1158","uce-416.nexus","512","2059","0.248664400194269","42","1.63136552010725e-05"
"1159","uce-4160.nexus","634","1867","0.339582217461168","34","2.46729001302868e-05"
"1160","uce-4161.nexus","691","1521","0.4543063773833","40","0.000319116234610744"
"1161","uce-4166.nexus","821","1863","0.44068706387547","28","0.000142013819188074"
"1162","uce-4169.nexus","749","1666","0.449579831932773","42","2.85402113937865e-05"
"1163","uce-4170.nexus","765","1606","0.476338729763387","30","2.58767809168935e-05"
"1164","uce-4175.nexus","804","2022","0.397626112759644","42","7.53465335531584e-06"
"1165","uce-4176.nexus","273","1596","0.171052631578947","40","0.000118868832604242"
"1166","uce-4179.nexus","726","1290","0.562790697674419","36","0.000613574080622998"
"1167","uce-418.nexus","782","1921","0.407079646017699","42","7.1001529446328e-05"
"1168","uce-4180.nexus","898","1731","0.518775274407857","38","9.99817492320823e-05"
"1169","uce-4181.nexus","735","1635","0.44954128440367","40","7.36890636232252e-05"
"1170","uce-4189.nexus","817","1912","0.427301255230126","24","2.02859476119201e-05"
"1171","uce-419.nexus","220","1331","0.165289256198347","68","0.000107972595610467"
"1172","uce-4195.nexus","858","1914","0.448275862068966","32","6.2937682844993e-05"
"1173","uce-4198.nexus","728","1841","0.395437262357414","40","5.62433214421756e-05"
"1174","uce-42.nexus","720","1926","0.373831775700935","30","3.90338245399263e-05"
"1175","uce-420.nexus","483","2098","0.2302192564347","36","7.29384753677027e-06"
"1176","uce-4202.nexus","567","1375","0.412363636363636","32","0.000166044877273459"
"1177","uce-4205.nexus","592","2096","0.282442748091603","48","1.63058944474247e-05"
"1178","uce-4206.nexus","485","1379","0.351704133430022","28","5.59091718712156e-05"
"1179","uce-4208.nexus","460","1436","0.32033426183844","36","1.44001477952321e-05"
"1180","uce-421.nexus","487","2033","0.239547466797836","48","5.85085566998391e-06"
"1181","uce-4215.nexus","663","1912","0.346757322175732","42","2.03328691763614e-05"
"1182","uce-4216.nexus","394","1475","0.267118644067797","40","0.000126575719308643"
"1183","uce-4219.nexus","520","1404","0.37037037037037","28","3.93792524389486e-05"
"1184","uce-422.nexus","677","1972","0.343306288032454","40","0.000194821355786595"
"1185","uce-4222.nexus","492","2091","0.235294117647059","38","2.256259112043e-05"
"1186","uce-4227.nexus","745","1696","0.439268867924528","36","9.28926845365189e-05"
"1187","uce-4231.nexus","686","2069","0.331561140647656","48","8.15661178053963e-05"
"1188","uce-4232.nexus","1016","1860","0.546236559139785","38","7.40819004870149e-05"
"1189","uce-4236.nexus","422","2112","0.199810606060606","36","0.000112644708298184"
"1190","uce-4238.nexus","598","1269","0.47123719464145","34","6.56059040222944e-05"
"1191","uce-424.nexus","711","1718","0.413853317811409","42","0.00011992911463558"
"1192","uce-4249.nexus","693","1738","0.39873417721519","36","3.45010961133965e-05"
"1193","uce-4250.nexus","725","1632","0.444240196078431","30","9.64419635376501e-05"
"1194","uce-4254.nexus","652","1714","0.380396732788798","40","5.33052735374014e-05"
"1195","uce-4256.nexus","515","2022","0.254698318496538","50","3.76683237866308e-05"
"1196","uce-4258.nexus","844","1810","0.466298342541436","22","2.07306331183225e-05"
"1197","uce-4259.nexus","452","1349","0.335063009636768","36","4.51849476355408e-05"
"1198","uce-426.nexus","690","1860","0.370967741935484","40","6.07636600341185e-05"
"1199","uce-4261.nexus","651","1570","0.414649681528662","30","4.40302959130347e-05"
"1200","uce-4263.nexus","868","2059","0.421563865954347","34","5.51828103065373e-05"
"1201","uce-4264.nexus","526","1132","0.464664310954064","44","0.00016421990476796"
"1202","uce-4265.nexus","630","1531","0.411495754408883","36","3.13182882756643e-05"
"1203","uce-4267.nexus","602","1674","0.359617682198327","44","0.00014558636474238"
"1204","uce-4285.nexus","793","1474","0.537991858887381","54","3.54196874016007e-05"
"1205","uce-4286.nexus","768","1893","0.405705229793978","32","2.74763116565762e-05"
"1206","uce-4287.nexus","728","2018","0.360753221010902","26","3.51174396872006e-05"
"1207","uce-4292.nexus","801","1924","0.416320166320166","32","3.98180952916188e-05"
"1208","uce-4293.nexus","747","1968","0.379573170731707","30","8.12608417561574e-05"
"1209","uce-4294.nexus","890","1957","0.454777721001533","46","3.55191305193944e-05"
"1210","uce-4295.nexus","583","1809","0.322277501381979","54","8.2627208712749e-05"
"1211","uce-4299.nexus","795","1852","0.4292656587473","50","6.25291990636768e-05"
"1212","uce-4300.nexus","559","1625","0.344","34","1.41943580499269e-05"
"1213","uce-4302.nexus","767","1936","0.396177685950413","26","2.76610656907495e-05"
"1214","uce-4303.nexus","639","2014","0.317279046673287","44","5.09460659184787e-05"
"1215","uce-4308.nexus","690","2001","0.344827586206897","38","3.97151148519094e-05"
"1216","uce-4309.nexus","820","1915","0.428198433420366","32","9.40068259500084e-05"
"1217","uce-431.nexus","635","1902","0.333859095688749","24","8.95780530612244e-05"
"1218","uce-4310.nexus","345","1211","0.284888521882742","42","0.000339650941354063"
"1219","uce-4311.nexus","657","1556","0.422236503856041","42","5.03441298410797e-05"
"1220","uce-4312.nexus","889","1716","0.518065268065268","40","5.72525166092878e-05"
"1221","uce-4315.nexus","392","1160","0.337931034482759","50","0.000331902300884037"
"1222","uce-4316.nexus","455","1025","0.44390243902439","38","0.000388806575283881"
"1223","uce-4317.nexus","707","1599","0.442151344590369","32","0.000102265024437402"
"1224","uce-432.nexus","667","1915","0.348302872062663","34","0.000172424716131119"
"1225","uce-4320.nexus","523","1814","0.288313120176406","52","6.32309046247114e-05"
"1226","uce-4323.nexus","521","1284","0.405763239875389","48","8.00162681228584e-05"
"1227","uce-4327.nexus","919","1926","0.477154724818276","34","0.000749742483617041"
"1228","uce-4330.nexus","741","1475","0.502372881355932","22","0.000250140923234842"
"1229","uce-4332.nexus","627","1359","0.461368653421634","38","4.75716002895259e-05"
"1230","uce-4334.nexus","747","1964","0.380346232179226","32","5.0655128159571e-05"
"1231","uce-4335.nexus","793","1886","0.420466595970308","40","0.000263257607409596"
"1232","uce-4337.nexus","308","666","0.462462462462462","56","0.000165168971181489"
"1233","uce-4339.nexus","906","1800","0.503333333333333","24","5.27201706345413e-05"
"1234","uce-434.nexus","657","1845","0.35609756097561","42","0.000122950657311457"
"1235","uce-4343.nexus","536","1296","0.41358024691358","28","0.000183318183978819"
"1236","uce-4344.nexus","886","1684","0.526128266033254","26","6.12123797579805e-05"
"1237","uce-4345.nexus","815","1938","0.420536635706914","42","2.99549969375966e-05"
