scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,type,micro.macro
1,152700001,152800000,152749126,5743,2334,20.375,15.375,0.1399,0.0119,0.0082,autosome,macro
1,152800001,152900000,152850539,6137,2458,61.875,18.875,0.5325,0.0889,0.0613,autosome,macro
1,152900001,153000000,152946301,5145,2221,25.25,17.25,0.1882,0.0211,0.014,autosome,macro
1,153000001,153100000,153045050,4676,1940,24.875,11.375,0.3724,0.0318,0.0218,autosome,macro
1,153100001,153200000,153150875,5797,2333,45.5,17.5,0.4444,0.063,0.0416,autosome,macro
1,153200001,153300000,153248551,4934,1964,19.75,10.75,0.2951,0.0214,0.0151,autosome,macro
1,153300001,153400000,153352532,4595,1833,9,6,0.2,0.0075,0.0056,autosome,macro
1,153400001,153500000,153451359,5040,1989,64.625,10.875,0.7119,0.1313,0.0889,autosome,macro
1,153500001,153600000,153548681,5298,2141,61.625,23.125,0.4543,0.0843,0.0568,autosome,macro
1,153600001,153700000,153651285,6788,2696,50,27.75,0.2862,0.0395,0.0269,autosome,macro
1,153700001,153800000,153748086,6146,2456,35.5,25,0.1736,0.0215,0.0145,autosome,macro
1,153800001,153900000,153848840,5409,1996,25.375,7.875,0.5263,0.039,0.0273,autosome,macro
1,153900001,154000000,153950544,5416,2249,31.375,21.375,0.1896,0.0226,0.015,autosome,macro
1,154000001,154100000,154049350,5591,2346,26.25,9.5,0.4685,0.0371,0.0261,autosome,macro
1,154100001,154200000,154152162,6263,2534,23.125,20.125,0.0694,0.0069,0.0044,autosome,macro
1,154200001,154300000,154249876,6573,2688,25.75,33.75,-0.1345,-0.0151,-0.0102,autosome,macro
1,154300001,154400000,154350632,6379,2557,44.125,35.875,0.1031,0.0177,0.0112,autosome,macro
1,154400001,154500000,154450242,6658,2585,39,30.5,0.1223,0.017,0.011,autosome,macro
1,154500001,154600000,154550841,6451,2389,50.5,32.25,0.2205,0.0288,0.0198,autosome,macro
1,154600001,154700000,154646862,6524,2449,50.375,45.125,0.055,0.0109,0.0074,autosome,macro
1,154700001,154800000,154749839,6498,2630,54.5,29,0.3054,0.0436,0.0298,autosome,macro
1,154800001,154900000,154850584,6088,2329,52.5,27.75,0.3084,0.0484,0.0339,autosome,macro
1,154900001,155000000,154949350,5660,2218,40.5,32.5,0.1096,0.0146,0.0104,autosome,macro
1,155000001,155100000,155053307,6546,2471,49,37.25,0.1362,0.0209,0.0143,autosome,macro
1,155100001,155200000,155149420,6626,2597,61.625,37.375,0.2449,0.0412,0.0277,autosome,macro
1,155200001,155300000,155251958,6131,2350,42.25,47,-0.0532,-0.0094,-0.0061,autosome,macro
1,155300001,155400000,155349169,6226,2349,33.875,27.875,0.0972,0.0128,0.0089,autosome,macro
1,155400001,155500000,155450226,6456,2449,36.375,22.625,0.2331,0.0256,0.0182,autosome,macro
1,155500001,155600000,155548471,6072,2300,23.75,9,0.4504,0.033,0.0219,autosome,macro
1,155600001,155700000,155649362,6008,2341,13.75,14.5,-0.0265,-0.0016,-0.0012,autosome,macro
1,155700001,155800000,155750354,5926,2250,27.25,9.25,0.4932,0.0371,0.025,autosome,macro
1,155800001,155900000,155851627,5469,2157,24.75,18.25,0.1512,0.0151,0.0099,autosome,macro
1,155900001,156000000,155947253,5638,2157,45.25,15.75,0.4836,0.059,0.0372,autosome,macro
1,156000001,156100000,156050125,6064,2351,34.75,12,0.4866,0.0464,0.0287,autosome,macro
1,156100001,156200000,156150368,5366,2057,36.125,20.625,0.2731,0.0324,0.02,autosome,macro
1,156200001,156300000,156246955,5131,2036,58.125,12.625,0.6431,0.0995,0.0575,autosome,macro
1,156300001,156400000,156348661,5342,2190,34,11.5,0.4945,0.0456,0.0302,autosome,macro
1,156400001,156500000,156451712,4887,1816,32.25,11.25,0.4828,0.0495,0.0313,autosome,macro
1,156500001,156600000,156551259,5435,2072,33.75,23.5,0.179,0.0201,0.0122,autosome,macro
1,156600001,156700000,156649930,4711,1773,38.875,13.625,0.481,0.0549,0.0353,autosome,macro
1,156700001,156800000,156750815,5885,2322,21.25,31.5,-0.1943,-0.0188,-0.0119,autosome,macro
1,156800001,156900000,156850251,5413,2115,15.5,15.25,0.0081,0.0006,0.0004,autosome,macro
1,156900001,157000000,156952662,5201,2051,21.375,27.125,-0.1186,-0.0106,-0.0072,autosome,macro
1,157000001,157100000,157052048,6119,2374,67.75,25,0.4609,0.0651,0.0438,autosome,macro
1,157100001,157200000,157147672,5642,2234,92.375,15.375,0.7146,0.1391,0.0874,autosome,macro
1,157200001,157300000,157251112,5845,2231,39.5,14.75,0.4562,0.0495,0.0332,autosome,macro
1,157300001,157400000,157353039,6445,2661,58.875,21.875,0.4582,0.0617,0.041,autosome,macro
1,157400001,157500000,157447960,6688,2476,42.875,32.875,0.132,0.0194,0.0131,autosome,macro
1,157500001,157600000,157548476,6108,2278,33.75,23.5,0.179,0.0213,0.0136,autosome,macro
1,157600001,157700000,157651096,5791,2218,43.75,41.75,0.0234,0.0036,0.0025,autosome,macro
1,157700001,157800000,157749135,5991,2265,48,34.75,0.1601,0.0279,0.0184,autosome,macro
1,157800001,157900000,157850919,5323,1776,40,31.25,0.1228,0.0248,0.017,autosome,macro
1,157900001,158000000,157950837,6687,2395,39.5,31.5,0.1127,0.0146,0.01,autosome,macro
1,158000001,158100000,158050227,5780,2148,38.25,23.5,0.2389,0.0304,0.0217,autosome,macro
1,158100001,158200000,158150780,6317,2318,42.5,33,0.1258,0.0206,0.0135,autosome,macro
1,158200001,158300000,158249283,6652,2758,71,49.25,0.1809,0.0393,0.0257,autosome,macro
1,158300001,158400000,158350238,5498,2120,33.75,22.25,0.2054,0.0252,0.0173,autosome,macro
1,158400001,158500000,158452991,5931,2239,37.5,31.75,0.083,0.0117,0.008,autosome,macro
1,158500001,158600000,158547753,6831,2792,54.75,43.75,0.1117,0.0192,0.0125,autosome,macro
1,158600001,158700000,158652267,6645,2553,54.625,52.875,0.0163,0.0035,0.0022,autosome,macro
1,158700001,158800000,158751275,6499,2277,66.5,40,0.2488,0.0511,0.0346,autosome,macro
1,158800001,158900000,158848802,6835,2488,101,58,0.2704,0.0748,0.0498,autosome,macro
1,158900001,159000000,158949678,7113,2603,85.375,55.125,0.2153,0.0513,0.0338,autosome,macro
1,159000001,159100000,159050944,6983,2498,77.125,62.125,0.1077,0.0282,0.0183,autosome,macro
1,159100001,159200000,159149616,7281,2602,92,50.25,0.2935,0.0686,0.0453,autosome,macro
1,159200001,159300000,159247768,6837,2554,70.125,59.125,0.0851,0.019,0.0123,autosome,macro
1,159300001,159400000,159350624,6412,2277,45.5,38.5,0.0833,0.0122,0.008,autosome,macro
1,159400001,159500000,159450171,6990,2386,103.625,48.125,0.3657,0.0944,0.0635,autosome,macro
1,159500001,159600000,159547909,7640,2583,77.5,46.25,0.2525,0.052,0.0357,autosome,macro
1,159600001,159700000,159653224,6355,2151,51.5,40.75,0.1165,0.0187,0.0132,autosome,macro
1,159700001,159800000,159749331,6482,2360,88.625,48.125,0.2962,0.0725,0.0485,autosome,macro
1,159800001,159900000,159847505,7273,2881,70.25,55.75,0.1151,0.0243,0.0163,autosome,macro
1,159900001,160000000,159949405,6686,2314,78,55,0.1729,0.0441,0.0283,autosome,macro
1,160000001,160100000,160050671,6987,2444,72.375,59.125,0.1008,0.0234,0.0152,autosome,macro
1,160100001,160200000,160149606,6109,2235,62.25,41.5,0.2,0.0391,0.0259,autosome,macro
1,160200001,160300000,160249567,6547,2397,63.625,42.875,0.1948,0.0394,0.0266,autosome,macro
1,160300001,160400000,160349730,6705,2552,51.5,33.5,0.2118,0.0326,0.0227,autosome,macro
1,160400001,160500000,160448420,6137,2308,43,35.25,0.099,0.0151,0.0102,autosome,macro
1,160500001,160600000,160550290,6984,2551,58.75,58.5,0.0021,0.0004,0.0003,autosome,macro
1,160600001,160700000,160649493,6697,2530,77.125,53.125,0.1843,0.0414,0.0275,autosome,macro
1,160700001,160800000,160749816,6790,2523,74.5,53,0.1686,0.0392,0.025,autosome,macro
1,160800001,160900000,160849735,6235,2324,40.125,26.875,0.1978,0.025,0.0168,autosome,macro
1,160900001,161000000,160949165,6880,2643,56.5,55.5,0.0089,0.0017,0.0011,autosome,macro
1,161000001,161100000,161049810,7092,2558,69.875,55.125,0.118,0.0272,0.0184,autosome,macro
1,161100001,161200000,161149666,6354,2338,46.125,19.125,0.4138,0.0518,0.0376,autosome,macro
1,161200001,161300000,161249676,6967,2581,76.75,46,0.2505,0.0523,0.0337,autosome,macro
1,161300001,161400000,161344932,6071,2157,35.125,16.875,0.351,0.0388,0.0256,autosome,macro
1,161400001,161500000,161449363,5879,2132,48,31.75,0.2038,0.033,0.022,autosome,macro
1,161500001,161600000,161555091,5194,1844,25.75,24,0.0352,0.0043,0.003,autosome,macro
1,161600001,161700000,161649474,5891,2139,30.125,20.875,0.1814,0.0216,0.0148,autosome,macro
1,161700001,161800000,161749919,6166,2158,62.625,34.875,0.2846,0.0625,0.043,autosome,macro
1,161800001,161900000,161849368,6245,2271,49.875,31.125,0.2315,0.0413,0.0283,autosome,macro
1,161900001,162000000,161950847,6554,2377,70.25,37.25,0.307,0.0621,0.0392,autosome,macro
1,162000001,162100000,162049820,6505,2190,68.875,37.125,0.2995,0.0612,0.0372,autosome,macro
1,162100001,162200000,162146716,5861,1942,32.25,39.5,-0.101,-0.0156,-0.0096,autosome,macro
1,162200001,162300000,162253847,6116,1896,36.25,41.25,-0.0645,-0.0111,-0.0066,autosome,macro
1,162300001,162400000,162351010,6499,2328,97.5,57.5,0.2581,0.059,0.0366,autosome,macro
1,162400001,162500000,162448692,6163,1987,53,42.75,0.107,0.0176,0.0116,autosome,macro
1,162500001,162600000,162551875,6297,2304,71.125,43.125,0.2451,0.0522,0.0351,autosome,macro
1,162600001,162700000,162649269,6146,2090,38.625,27.875,0.1617,0.025,0.0171,autosome,macro
1,162700001,162800000,162751093,5781,1819,48.375,28.375,0.2606,0.0365,0.0247,autosome,macro
1,162800001,162900000,162849760,5860,1978,58.875,31.625,0.3011,0.0633,0.0412,autosome,macro
1,162900001,163000000,162950843,5948,2056,52.25,41.75,0.1117,0.0234,0.0152,autosome,macro
1,163000001,163100000,163048244,6712,2418,60.5,49.75,0.0975,0.0205,0.0139,autosome,macro
1,163100001,163200000,163148809,7350,2649,78.375,60.125,0.1318,0.0329,0.0209,autosome,macro
1,163200001,163300000,163252098,6185,2276,80.125,47.125,0.2593,0.0656,0.0426,autosome,macro
1,163300001,163400000,163349629,6485,2547,72.25,42.75,0.2565,0.0585,0.0383,autosome,macro
1,163400001,163500000,163450517,6491,2356,45.125,44.625,0.0056,0.0011,0.0007,autosome,macro
1,163500001,163600000,163550798,6415,2401,51.25,42.25,0.0963,0.0177,0.0127,autosome,macro
1,163600001,163700000,163647108,5894,2262,37.375,39.125,-0.0229,-0.0042,-0.0026,autosome,macro
1,163700001,163800000,163750775,6620,2425,32.25,34.25,-0.0301,-0.0044,-0.0028,autosome,macro
1,163800001,163900000,163849538,6722,2547,55.75,39,0.1768,0.0297,0.0185,autosome,macro
1,163900001,164000000,163953172,6813,2744,51.25,36.75,0.1648,0.0256,0.0169,autosome,macro
1,164000001,164100000,164047222,6440,2395,66.75,41.25,0.2361,0.0531,0.0336,autosome,macro
1,164100001,164200000,164151493,6079,2390,58.25,62,-0.0312,-0.007,-0.0046,autosome,macro
1,164200001,164300000,164248289,6338,2559,70.5,35.75,0.3271,0.0636,0.0414,autosome,macro
1,164300001,164400000,164350437,6473,2497,56.125,44.125,0.1197,0.0223,0.0153,autosome,macro
1,164400001,164500000,164449889,6953,2659,74.625,49.625,0.2012,0.043,0.0292,autosome,macro
1,164500001,164600000,164549206,6231,2168,40.375,24.625,0.2423,0.0334,0.0233,autosome,macro
1,164600001,164700000,164650204,6301,2348,98.125,45.625,0.3652,0.1459,0.0851,autosome,macro
1,164700001,164800000,164748462,6965,2634,110,48.5,0.388,0.1349,0.0754,autosome,macro
1,164800001,164900000,164847733,6224,2263,56.5,41.25,0.156,0.0308,0.019,autosome,macro
1,164900001,165000000,164949949,6658,2476,56.125,52.625,0.0322,0.0071,0.0047,autosome,macro
1,165000001,165100000,165048730,6554,2573,50,38.75,0.1268,0.0211,0.0143,autosome,macro
1,165100001,165200000,165148398,6617,2426,47.25,26.25,0.2857,0.0416,0.0293,autosome,macro
1,165200001,165300000,165249828,6320,2296,45.625,32.625,0.1661,0.026,0.0166,autosome,macro
1,165300001,165400000,165350525,7310,2980,61.375,25.625,0.4109,0.0592,0.0409,autosome,macro
1,165400001,165500000,165452242,6954,2735,64.5,43.25,0.1972,0.0374,0.0246,autosome,macro
1,165500001,165600000,165552081,6286,2351,55,39.75,0.1609,0.0298,0.0205,autosome,macro
1,165600001,165700000,165651581,7177,2644,60.625,37.125,0.2404,0.0433,0.0288,autosome,macro
1,165700001,165800000,165749197,6550,2293,54.5,50,0.0431,0.0096,0.0062,autosome,macro
1,165800001,165900000,165850150,6483,2368,59,39,0.2041,0.0388,0.0266,autosome,macro
1,165900001,166000000,165950018,6739,2451,66.25,42.5,0.2184,0.0452,0.0316,autosome,macro
1,166000001,166100000,166050455,6837,2582,56.75,39.5,0.1792,0.035,0.023,autosome,macro
1,166100001,166200000,166149870,6885,2386,69.375,52.625,0.1373,0.0327,0.0216,autosome,macro
1,166200001,166300000,166251935,5997,2476,32.125,17.125,0.3046,0.0304,0.0211,autosome,macro
1,166300001,166400000,166350456,6367,2463,17,6.25,0.4624,0.019,0.0135,autosome,macro
1,166400001,166500000,166449578,6254,2355,32,22.25,0.1797,0.0177,0.0126,autosome,macro
1,166500001,166600000,166546532,5099,2110,39.75,20.75,0.314,0.0429,0.0302,autosome,macro
1,166600001,166700000,166648787,5525,2048,39,26.25,0.1954,0.0306,0.0216,autosome,macro
1,166700001,166800000,166749859,5736,2294,51,34.5,0.193,0.0288,0.0197,autosome,macro
1,166800001,166900000,166851012,5702,2099,56,70.75,-0.1164,-0.0285,-0.0181,autosome,macro
1,166900001,167000000,166948164,6696,2479,38.375,40.625,-0.0285,-0.0041,-0.0027,autosome,macro
1,167000001,167100000,167049660,5285,1762,22.75,9.25,0.4219,0.0297,0.021,autosome,macro
1,167100001,167200000,167152417,6179,2040,45.5,19,0.4109,0.0584,0.0421,autosome,macro
1,167200001,167300000,167250172,5302,1835,26.875,14.125,0.311,0.0284,0.0186,autosome,macro
1,167300001,167400000,167349986,6511,2117,51.75,42.75,0.0952,0.0165,0.0113,autosome,macro
1,167400001,167500000,167449476,6454,2339,61.75,52.5,0.081,0.016,0.011,autosome,macro
1,167500001,167600000,167549973,6893,2378,42.625,32.375,0.1367,0.0202,0.013,autosome,macro
1,167600001,167700000,167652223,6406,2221,41.25,42,-0.009,-0.0017,-0.0011,autosome,macro
1,167700001,167800000,167749616,6640,2405,73.5,49,0.2,0.0503,0.0323,autosome,macro
1,167800001,167900000,167848793,6471,2292,52,34,0.2093,0.0351,0.0246,autosome,macro
1,167900001,168000000,167950657,7053,2734,74.375,28.375,0.4477,0.073,0.0485,autosome,macro
1,168000001,168100000,168049553,6744,2169,39.625,38.625,0.0128,0.002,0.0014,autosome,macro
1,168100001,168200000,168152304,6559,2404,40.625,44.125,-0.0413,-0.0063,-0.0042,autosome,macro
1,168200001,168300000,168249857,6558,2298,58.375,60.375,-0.0168,-0.0039,-0.0024,autosome,macro
1,168300001,168400000,168349231,6503,2318,45.625,49.875,-0.0445,-0.0082,-0.0056,autosome,macro
1,168400001,168500000,168449236,6212,2186,46.5,34.25,0.1517,0.0256,0.0173,autosome,macro
1,168500001,168600000,168550889,6499,2488,56.875,32.625,0.2709,0.04,0.027,autosome,macro
1,168600001,168700000,168651505,6301,2286,46.125,40.625,0.0634,0.0096,0.0066,autosome,macro
1,168700001,168800000,168748584,6120,2374,42.5,35.5,0.0897,0.0131,0.0088,autosome,macro
1,168800001,168900000,168850315,6603,2596,43,28.5,0.2028,0.027,0.0185,autosome,macro
1,168900001,169000000,168950561,6295,2405,24,27,-0.0588,-0.0058,-0.0039,autosome,macro
1,169000001,169100000,169049606,6467,2358,46.875,48.625,-0.0183,-0.0027,-0.0018,autosome,macro
1,169100001,169200000,169150053,5901,2078,46.75,46.75,0,0,0,autosome,macro
1,169200001,169300000,169248878,6157,2237,46.625,23.875,0.3227,0.0548,0.0368,autosome,macro
1,169300001,169400000,169349456,5868,2201,41.75,10,0.6135,0.0573,0.0388,autosome,macro
1,169400001,169500000,169448706,5992,2322,46.125,19.875,0.3977,0.0535,0.0362,autosome,macro
1,169500001,169600000,169548469,5384,1991,40.5,32,0.1172,0.0191,0.0127,autosome,macro
1,169600001,169700000,169650181,5548,2186,42.75,30.25,0.1712,0.0281,0.0187,autosome,macro
1,169700001,169800000,169752463,6419,2524,74.25,36.25,0.3439,0.0726,0.049,autosome,macro
1,169800001,169900000,169850141,6092,2297,41.75,36,0.074,0.0127,0.0084,autosome,macro
1,169900001,170000000,169948564,6759,2647,56.625,35.125,0.2343,0.0401,0.0269,autosome,macro
1,170000001,170100000,170049682,6191,2316,59.75,27.25,0.3736,0.0614,0.0386,autosome,macro
1,170100001,170200000,170148432,6072,2248,41,32.75,0.1119,0.019,0.0122,autosome,macro
1,170200001,170300000,170249954,5354,1873,25.625,24.375,0.025,0.003,0.0021,autosome,macro
1,170300001,170400000,170349352,6649,2647,43.5,37.25,0.0774,0.0105,0.0071,autosome,macro
1,170400001,170500000,170451284,5589,2090,45.625,27.625,0.2457,0.0398,0.0274,autosome,macro
1,170500001,170600000,170550165,5494,1802,19.75,38.25,-0.319,-0.0436,-0.0285,autosome,macro
1,170600001,170700000,170650668,5881,2121,20.75,27.5,-0.1399,-0.0135,-0.0086,autosome,macro
1,170700001,170800000,170750529,5765,2158,24.75,20.25,0.1,0.009,0.0065,autosome,macro
1,170800001,170900000,170848546,6090,2152,40.875,22.875,0.2824,0.0382,0.0272,autosome,macro
1,170900001,171000000,170948226,6218,2547,45.125,16.375,0.4675,0.0543,0.0367,autosome,macro
1,171000001,171100000,171052234,5658,2206,40.5,20,0.3388,0.0377,0.0252,autosome,macro
1,171100001,171200000,171150976,5828,2038,27.25,13.5,0.3374,0.0305,0.0216,autosome,macro
1,171200001,171300000,171249302,6111,2292,38.375,19.875,0.3176,0.0402,0.0273,autosome,macro
1,171300001,171400000,171350267,7234,2708,64,53.75,0.087,0.0153,0.0102,autosome,macro
1,171400001,171500000,171447857,6290,2371,60.75,88.25,-0.1846,-0.0481,-0.0311,autosome,macro
1,171500001,171600000,171547808,6405,2418,47,33,0.175,0.0264,0.0186,autosome,macro
1,171600001,171700000,171649487,6259,2367,57.5,37.75,0.2073,0.0371,0.0256,autosome,macro
1,171700001,171800000,171747362,5847,2239,60.375,40.375,0.1985,0.0403,0.0263,autosome,macro
1,171800001,171900000,171852350,6498,2379,54.875,41.125,0.1432,0.0267,0.0184,autosome,macro
1,171900001,172000000,171951532,7183,2848,53.25,37.75,0.1703,0.0262,0.0178,autosome,macro
1,172000001,172100000,172049529,6657,2426,75.125,38.625,0.3209,0.0687,0.0448,autosome,macro
1,172100001,172200000,172151516,6814,2555,38.875,31.875,0.0989,0.0148,0.0097,autosome,macro
1,172200001,172300000,172249542,5294,1951,41.25,32.5,0.1186,0.0169,0.0119,autosome,macro
1,172300001,172400000,172349612,6517,2419,77.625,37.875,0.3442,0.0725,0.0474,autosome,macro
1,172400001,172500000,172450192,6702,2618,49.125,41.875,0.0797,0.0131,0.0088,autosome,macro
1,172500001,172600000,172549711,6693,2582,62.875,59.875,0.0244,0.0049,0.0033,autosome,macro
1,172600001,172700000,172648985,6469,2581,52.875,43.125,0.1016,0.0177,0.0124,autosome,macro
1,172700001,172800000,172747265,5877,2335,54.125,28.875,0.3042,0.0524,0.0351,autosome,macro
1,172800001,172900000,172849743,5871,2363,47.5,23,0.3475,0.0486,0.0321,autosome,macro
1,172900001,173000000,172949438,5785,2204,43.875,30.125,0.1858,0.0341,0.0229,autosome,macro
1,173000001,173100000,173059574,4651,1678,18.125,20.125,-0.0523,-0.0056,-0.0039,autosome,macro
1,173100001,173200000,173151145,6146,2514,31.5,32.25,-0.0118,-0.0015,-0.001,autosome,macro
1,173200001,173300000,173248348,5888,2493,36.875,37.625,-0.0101,-0.0016,-0.0011,autosome,macro
1,173300001,173400000,173351516,5506,2238,29.5,20.25,0.1859,0.0209,0.0142,autosome,macro
1,173400001,173500000,173449423,6123,2510,41.75,23.5,0.2797,0.0386,0.0248,autosome,macro
1,173500001,173600000,173552667,5701,2390,48.125,25.625,0.3051,0.0483,0.032,autosome,macro
1,173600001,173700000,173651200,6176,2533,38.75,27.75,0.1654,0.0203,0.0136,autosome,macro
1,173700001,173800000,173748650,6255,2477,47.375,33.875,0.1662,0.0272,0.0181,autosome,macro
1,173800001,173900000,173850001,6222,2474,36.875,35.375,0.0208,0.0029,0.0019,autosome,macro
1,173900001,174000000,173947752,6884,2802,53.125,27.375,0.3199,0.0463,0.0314,autosome,macro
1,174000001,174100000,174051041,5578,2309,41.75,16.5,0.4335,0.0578,0.0395,autosome,macro
1,174100001,174200000,174152119,5446,2163,39.5,14.25,0.4698,0.054,0.0376,autosome,macro
1,174200001,174300000,174249289,6527,2592,86,73.75,0.0767,0.0227,0.0145,autosome,macro
