"","loc","Tre","seq.len","var.sites","var.frac","lambda","log10lambda","LR","RF","p","df"
"975","uce-3718.nexus","uce-3718.treefile","1495","720","0.481605351170569","100","2","38801.9554210661","24","0","58"
"976","uce-372.nexus","uce-372.treefile","1511","415","0.274652547981469",NA,NA,NA,"44",NA,"58"
"977","uce-3720.nexus","uce-3720.treefile","1785","813","0.45546218487395","100","2","46192.5399311862","24","0","58"
"978","uce-3722.nexus","uce-3722.treefile","2059","712","0.345798931520155","100","2","59325.4717660418","20","0","58"
"979","uce-3723.nexus","uce-3723.treefile","1994","862","0.432296890672016","100","2","53297.1049382633","30","0","58"
"980","uce-3724.nexus","uce-3724.treefile","1248","369","0.295673076923077","0.001","-3","37489.5754302817","26","0","58"
"981","uce-373.nexus","uce-373.treefile","1936","708","0.365702479338843","100","2","47606.1788954765","26","0","58"
"982","uce-3731.nexus","uce-3731.treefile","1959","607","0.309851965288412","0.001","-3","59472.2722727732","20","0","58"
"983","uce-3733.nexus","uce-3733.treefile","1467","667","0.4546693933197","100","2","27035.8448522528","24","0","58"
"984","uce-3736.nexus","uce-3736.treefile","1235","489","0.395951417004049","100","2","31485.5875243482","16","0","58"
"985","uce-374.nexus","uce-374.treefile","1803","589","0.326677759290072","100","2","43590.6805870322","26","0","58"
"986","uce-3743.nexus","uce-3743.treefile","1795","816","0.454596100278552","100","2","38878.7039366011","12","0","58"
"987","uce-3745.nexus","uce-3745.treefile","1601","789","0.492816989381636","0.001","-3","45337.4101412566","26","0","58"
"988","uce-3758.nexus","uce-3758.treefile","1520","617","0.405921052631579","100","2","31709.7843909648","24","0","58"
"989","uce-3759.nexus","uce-3759.treefile","1568","604","0.385204081632653","100","2","43145.9467373829","22","0","58"
"990","uce-3761.nexus","uce-3761.treefile","2039","790","0.387444825895047","100","2","55267.0875628935","18","0","58"
"991","uce-3764.nexus","uce-3764.treefile","1791","904","0.504745951982133","100","2","39758.4848505565","18","0","58"
"992","uce-3774.nexus","uce-3774.treefile","1757","674","0.383608423449061","100","2","49604.2163226019","16","0","58"
"993","uce-3777.nexus","uce-3777.treefile","1967","909","0.462125063548551","100","2","50518.6797591201","18","0","58"
"994","uce-3783.nexus","uce-3783.treefile","1497","470","0.313961255845023","100","2","47881.7970118517","28","0","58"
"995","uce-3784.nexus","uce-3784.treefile","1693","773","0.456585942114589","100","2","39942.5305796204","18","0","58"
"996","uce-3786.nexus","uce-3786.treefile","1862","949","0.509667024704619","100","2","45025.5403366135","18","0","58"
"997","uce-3788.nexus","uce-3788.treefile","1590","672","0.422641509433962","100","2","43023.3111492558","22","0","58"
"998","uce-3795.nexus","uce-3795.treefile","1996","372","0.186372745490982","100","2","64951.6491079244","50","0","58"
"999","uce-3798.nexus","uce-3798.treefile","1792","759","0.423549107142857","100","2","47700.7963760863","16","0","58"
"1000","uce-3799.nexus","uce-3799.treefile","1817","976","0.537149146945515","1","0","37830.5584430593","26","0","58"
"1001","uce-380.nexus","uce-380.treefile","1938","869","0.448400412796698","0.001","-3","54276.3031470416","32","0","58"
"1002","uce-3804.nexus","uce-3804.treefile","1896","673","0.354957805907173","0.001","-3","56247.34981986","24","0","58"
"1003","uce-3806.nexus","uce-3806.treefile","1420","668","0.470422535211268","100","2","22275.5691961183","16","0","58"
"1004","uce-3808.nexus","uce-3808.treefile","1971","880","0.446473871131405","100","2","46310.7371508555","16","0","58"
"1005","uce-381.nexus","uce-381.treefile","1230","372","0.302439024390244","0.001","-3","31900.9129880128","34","0","58"
"1006","uce-3811.nexus","uce-3811.treefile","1738","682","0.392405063291139","100","2","41710.8087916786","22","0","58"
"1007","uce-3812.nexus","uce-3812.treefile","1071","572","0.534080298786181","100","2","25298.7561926926","24","0","58"
"1008","uce-3813.nexus","uce-3813.treefile","1757","736","0.418895845190666","100","2","38817.0370839076","22","0","58"
"1009","uce-3814.nexus","uce-3814.treefile","1623","754","0.464571780653111","100","2","43366.9254600744","26","0","58"
"1010","uce-3815.nexus","uce-3815.treefile","1774","852","0.480270574971815","100","2","37265.675183897","22","0","58"
"1011","uce-3817.nexus","uce-3817.treefile","1908","745","0.390461215932914","100","2","50849.8009913116","18","0","58"
"1012","uce-3823.nexus","uce-3823.treefile","1808","824","0.455752212389381","100","2","38478.6750320825","22","0","58"
"1013","uce-3830.nexus","uce-3830.treefile","1927","666","0.345614945511157","100","2","57802.8222194312","26","0","58"
"1014","uce-3836.nexus","uce-3836.treefile","2003","832","0.415376934598103","1","0","56479.1361069678","28","0","58"
"1015","uce-3842.nexus","uce-3842.treefile","1563","462","0.295585412667946","0.001","-3","47597.398182768","36","0","58"
"1016","uce-3845.nexus","uce-3845.treefile","1859","671","0.36094674556213","100","2","49615.4456030424","8","0","58"
"1017","uce-385.nexus","uce-385.treefile","1912","579","0.302824267782427","100","2","52580.1492305073","38","0","58"
"1018","uce-3850.nexus","uce-3850.treefile","1937","739","0.381517811048012","100","2","44705.2247583577","22","0","58"
"1019","uce-3855.nexus","uce-3855.treefile","1234","557","0.451377633711507","100","2","33068.577558613","30","0","58"
"1020","uce-3856.nexus","uce-3856.treefile","1890","690","0.365079365079365","100","2","55257.5890985768","30","0","58"
"1021","uce-3857.nexus","uce-3857.treefile","1504","527","0.350398936170213","100","2","36057.0082688344","24","0","58"
"1022","uce-3859.nexus","uce-3859.treefile","1185","447","0.377215189873418","100","2","31196.6133654451","30","0","58"
"1023","uce-3861.nexus","uce-3861.treefile","1966","930","0.473041709053917","0.001","-3","57980.804905398","8","0","58"
"1024","uce-3862.nexus","uce-3862.treefile","2051","633","0.308629936616285","1","0","65609.650049962","18","0","58"
"1025","uce-3869.nexus","uce-3869.treefile","1808","739","0.408738938053097","100","2","44817.0224061332","20","0","58"
"1026","uce-3870.nexus","uce-3870.treefile","1597","693","0.433938634940513","100","2","43092.3685871322","18","0","58"
"1027","uce-3871.nexus","uce-3871.treefile","1640","831","0.506707317073171","100","2","40768.0598034123","24","0","58"
"1028","uce-3873.nexus","uce-3873.treefile","1970","969","0.491878172588832","100","2","47049.7239190263","22","0","58"
"1029","uce-3879.nexus","uce-3879.treefile","1975","757","0.383291139240506","100","2","51137.5009230696","18","0","58"
"1030","uce-388.nexus","uce-388.treefile","1807","654","0.361925843940232","100","2","50068.1543101786","22","0","58"
"1031","uce-3882.nexus","uce-3882.treefile","1537","678","0.441119063109954","0.001","-3","44265.1972025461","10","0","58"
"1032","uce-3884.nexus","uce-3884.treefile","1262","597","0.473058637083994","1","0","33233.4125668314","26","0","58"
"1033","uce-3887.nexus","uce-3887.treefile","1981","689","0.347804139323574","0.001","-3","49882.3166591483","20","0","58"
"1034","uce-389.nexus","uce-389.treefile","2081","474","0.227775108121096","100","2","68544.6746183704","24","0","58"
"1035","uce-3894.nexus","uce-3894.treefile","1677","808","0.481812760882528","100","2","41847.6021578285","26","0","58"
"1036","uce-3895.nexus","uce-3895.treefile","1851","932","0.503511615343058","100","2","39999.4906277886","20","0","58"
"1037","uce-3897.nexus","uce-3897.treefile","1188","504","0.424242424242424","100","2","32981.4662782939","18","0","58"
"1038","uce-3900.nexus","uce-3900.treefile","1755","799","0.455270655270655","100","2","41377.1713497206","22","0","58"
"1039","uce-3902.nexus","uce-3902.treefile","1698","832","0.489988221436985","100","2","37459.1640599848","20","0","58"
"1040","uce-3903.nexus","uce-3903.treefile","1921","795","0.413846954711088","100","2","49448.1208417879","22","0","58"
"1041","uce-3905.nexus","uce-3905.treefile","1840","721","0.391847826086957","100","2","46600.7204049289","20","0","58"
"1042","uce-3906.nexus","uce-3906.treefile","1612","833","0.516749379652605","100","2","40953.8897029181","26","0","58"
"1043","uce-3907.nexus","uce-3907.treefile","1908","734","0.384696016771488","100","2","38525.8502842603","28","0","58"
"1044","uce-3909.nexus","uce-3909.treefile","2010","824","0.409950248756219","100","2","52944.825954442","18","0","58"
"1045","uce-3910.nexus","uce-3910.treefile","1979","938","0.473976755937342","100","2","46721.105297336","16","0","58"
"1046","uce-3911.nexus","uce-3911.treefile","1656","723","0.436594202898551","100","2","32670.3876463301","14","0","58"
"1047","uce-3912.nexus","uce-3912.treefile","1971","633","0.321156773211568","100","2","51649.9195842091","24","0","58"
"1048","uce-3915.nexus","uce-3915.treefile","1649","797","0.483323226197696","0.001","-3","38642.5021286388","18","0","58"
"1049","uce-392.nexus","uce-392.treefile","1856","716","0.385775862068966","100","2","35836.247678026","12","0","58"
"1050","uce-3922.nexus","uce-3922.treefile","1887","948","0.502384737678855","100","2","44178.2379762888","24","0","58"
"1051","uce-3924.nexus","uce-3924.treefile","1839","780","0.424143556280587","100","2","39266.3971847248","24","0","58"
"1052","uce-3927.nexus","uce-3927.treefile","1995","511","0.256140350877193","1","0","62883.2418678261","24","0","58"
"1053","uce-3932.nexus","uce-3932.treefile","2064","526","0.25484496124031","100","2","61043.2733600672","22","0","58"
"1054","uce-3933.nexus","uce-3933.treefile","1805","683","0.378393351800554","0.001","-3","49427.6314522226","18","0","58"
"1055","uce-3934.nexus","uce-3934.treefile","2014","479","0.237835153922542","1","0","56904.4959633218","18","0","58"
"1056","uce-3937.nexus","uce-3937.treefile","1769","549","0.310344827586207","100","2","44080.6165433592","30","0","58"
"1057","uce-3939.nexus","uce-3939.treefile","1425","650","0.456140350877193","1","0","34764.2719909503","18","0","58"
"1058","uce-394.nexus","uce-394.treefile","1226","419","0.341761827079935","100","2","27364.8423217428","24","0","58"
"1059","uce-3940.nexus","uce-3940.treefile","1367","547","0.400146305779078","100","2","24612.1405721603","30","0","58"
"1060","uce-3943.nexus","uce-3943.treefile","1787","886","0.495803021824287","100","2","46897.6672932368","16","0","58"
"1061","uce-3945.nexus","uce-3945.treefile","1908","780","0.408805031446541","100","2","44844.9286229157","18","0","58"
"1062","uce-3959.nexus","uce-3959.treefile","1891","737","0.389740877842411","100","2","43311.9507218797","16","0","58"
"1063","uce-396.nexus","uce-396.treefile","2142","747","0.348739495798319","100","2","59224.7972968316","20","0","58"
"1064","uce-3964.nexus","uce-3964.treefile","1951","810","0.415171706817017","100","2","48641.5423539351","22","0","58"
"1065","uce-3966.nexus","uce-3966.treefile","1926","801","0.41588785046729","100","2","42030.5794294201","18","0","58"
"1066","uce-3970.nexus","uce-3970.treefile","1697","855","0.503830288744844","1","0","41614.6216935312","28","0","58"
"1067","uce-3978.nexus","uce-3978.treefile","1731","750","0.433275563258232","100","2","37342.37454566","18","0","58"
"1068","uce-3981.nexus","uce-3981.treefile","2050","691","0.337073170731707","100","2","54829.7103253558","20","0","58"
"1069","uce-3982.nexus","uce-3982.treefile","1677","797","0.475253428741801","100","2","36303.3023780598","30","0","58"
"1070","uce-3987.nexus","uce-3987.treefile","1994","419","0.210130391173521",NA,NA,NA,"24",NA,"58"
"1071","uce-3988.nexus","uce-3988.treefile","1965","595","0.302798982188295","0.001","-3","60475.7396071942","26","0","58"
"1072","uce-3989.nexus","uce-3989.treefile","1947","902","0.463276836158192","100","2","48341.0745452734","8","0","58"
"1073","uce-3992.nexus","uce-3992.treefile","1860","721","0.387634408602151","100","2","42692.1788377677","24","0","58"
"1074","uce-3995.nexus","uce-3995.treefile","1534","794","0.517601043024772","100","2","38722.5926238986","14","0","58"
"1075","uce-3999.nexus","uce-3999.treefile","1869","814","0.435527019796683","100","2","38700.1712575179","10","0","58"
"1076","uce-400.nexus","uce-400.treefile","1829","535","0.292509568069984","0.001","-3","62660.4666291536","26","0","58"
"1077","uce-4001.nexus","uce-4001.treefile","1692","732","0.432624113475177","100","2","46911.4180189273","18","0","58"
"1078","uce-4003.nexus","uce-4003.treefile","1724","581","0.337006960556845","100","2","31857.3677334237","20","0","58"
"1079","uce-4004.nexus","uce-4004.treefile","2029","404","0.199112863479547","100","2","59783.6702410833","34","0","58"
"1080","uce-4007.nexus","uce-4007.treefile","1371","661","0.482129832239241","100","2","36726.499422619","28","0","58"
"1081","uce-401.nexus","uce-401.treefile","1722","812","0.471544715447154","100","2","37449.2328746486","24","0","58"
"1082","uce-4011.nexus","uce-4011.treefile","2009","864","0.430064708810353","100","2","56330.6476272399","8","0","58"
"1083","uce-4012.nexus","uce-4012.treefile","1411","629","0.44578313253012","1","0","31877.142526592","20","0","58"
"1084","uce-4014.nexus","uce-4014.treefile","1218","601","0.493431855500821","1","0","27636.1639674427","30","0","58"
"1085","uce-4018.nexus","uce-4018.treefile","2055","472","0.229683698296837","0.001","-3","65707.6672635686","34","0","58"
"1086","uce-4020.nexus","uce-4020.treefile","1908","721","0.377882599580713","100","2","39670.5137852508","20","0","58"
"1087","uce-4021.nexus","uce-4021.treefile","1976","786","0.397773279352227","100","2","54211.7714654838","18","0","58"
"1088","uce-4023.nexus","uce-4023.treefile","1812","596","0.328918322295806","0.001","-3","54579.150174781","24","0","58"
"1089","uce-4024.nexus","uce-4024.treefile","1465","610","0.416382252559727","1","0","36434.4784194167","26","0","58"
"1090","uce-4027.nexus","uce-4027.treefile","1354","645","0.476366322008863","100","2","26490.1216852908","14","0","58"
"1091","uce-4028.nexus","uce-4028.treefile","1992","699","0.350903614457831","100","2","55392.0477347023","18","0","58"
"1092","uce-4033.nexus","uce-4033.treefile","1963","1017","0.51808456444218","1","0","49616.5359334018","16","0","58"
"1093","uce-4035.nexus","uce-4035.treefile","1446","506","0.349930843706777","0.001","-3","36084.9694588706","28","0","58"
"1094","uce-4039.nexus","uce-4039.treefile","1713","837","0.48861646234676","0.001","-3","50382.3783653483","20","0","58"
"1095","uce-404.nexus","uce-404.treefile","1947","665","0.341551104262969","100","2","51292.8952240829","18","0","58"
"1096","uce-4042.nexus","uce-4042.treefile","878","294","0.334851936218679","100","2","24094.6081431103","36","0","58"
"1097","uce-4044.nexus","uce-4044.treefile","1529","605","0.39568345323741","100","2","39525.5423869132","38","0","58"
"1098","uce-4045.nexus","uce-4045.treefile","2077","560","0.269619643716899","100","2","51521.4287097451","34","0","58"
"1099","uce-4050.nexus","uce-4050.treefile","1325","480","0.362264150943396","100","2","31380.0684074266","40","0","58"
"1100","uce-4051.nexus","uce-4051.treefile","1939","742","0.382671480144404","100","2","38410.1075348399","18","0","58"
"1101","uce-4063.nexus","uce-4063.treefile","1641","800","0.48750761730652","100","2","42728.296779942","16","0","58"
"1102","uce-4064.nexus","uce-4064.treefile","979","680","0.694586312563841","0.001","-3","21922.9317069346","30","0","58"
